playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Madison Bumgarner,SF,218.1,2.93,1.01,234,18
Chris Heston,SF,177.2,3.95,1.31,141,12
Mike Leake,SF,192.0,3.70,1.16,119,11
Ryan Vogelsong,SF,135.0,4.67,1.47,108,9
Jake Peavy,SF,110.2,3.58,1.12,78,8
Sergio Romo,SF,57.1,2.98,1.06,71,0
Tim Hudson,SF,123.2,4.44,1.38,64,8
Santiago Casilla,SF,58.0,2.79,1.28,62,4
Tim Lincecum,SF,76.1,4.13,1.48,60,7
Yusmeiro Petit,SF,76.0,3.67,1.18,59,1
