playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Colby Lewis,TEX,201.0,3.72,1.19,196,12
Cliff Lee,TEX,212.1,3.18,1.00,185,12
C.J. Wilson,TEX,204.0,3.35,1.25,170,15
Scott Feldman,TEX,141.1,5.48,1.60,75,7
Rich Harden,TEX,92.0,5.58,1.66,75,5
Neftalí Feliz,TEX,69.1,2.73,0.88,71,4
Tommy Hunter,TEX,128.0,3.73,1.24,68,13
Darren Oliver,TEX,61.2,2.48,1.10,65,1
Frank Francisco,TEX,52.2,3.76,1.27,60,6
Derek Holland,TEX,57.1,4.08,1.38,54,3
