playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jeremy Bonderman,DET,214.0,4.08,1.30,202,14
Nate Robertson,DET,208.2,3.84,1.31,137,13
Justin Verlander,DET,186.0,3.63,1.33,124,17
Kenny Rogers,DET,204.0,3.84,1.26,99,17
Joel Zumaya,DET,83.1,1.94,1.18,97,6
Fernando Rodney,DET,71.2,3.52,1.19,65,7
Zach Miner,DET,93.0,4.84,1.42,59,7
Wilfredo Ledezma,DET,60.1,3.58,1.38,39,3
Jamie Walker,DET,48.0,2.81,1.15,37,0
Jason Grilli,DET,62.0,4.21,1.39,31,2
