playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Frankie Montas,OAK,187.0,3.37,1.18,207,13
Sean Manaea,OAK,179.1,3.91,1.23,194,11
Chris Bassitt,OAK,157.1,3.15,1.06,159,12
Cole Irvin,OAK,178.1,4.24,1.33,125,10
James Kaprielian,OAK,119.1,4.07,1.22,123,8
Jake Diekman,OAK,60.2,3.86,1.34,83,3
Lou Trivino,OAK,73.2,3.18,1.25,67,7
Andrew Chafin,OAK,68.2,1.83,0.93,64,2
Deolis Guerra,OAK,65.2,4.11,1.11,62,4
Sergio Romo,OAK,61.2,4.67,1.25,60,1
