playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jair Jurrjens,ATL,188.1,3.68,1.37,139,13
Jorge Campillo,ATL,158.2,3.91,1.24,107,8
Tim Hudson,ATL,142.0,3.17,1.16,85,11
Jo-Jo Reyes,ATL,113.0,5.81,1.65,78,3
Jeff Bennett,ATL,97.1,3.70,1.37,68,3
Blaine Boyer,ATL,72.0,5.88,1.36,67,2
Buddy Carlyle,ATL,62.2,3.59,1.24,59,2
Will Ohman,ATL,58.2,3.68,1.24,53,4
Julian Tavarez,ATL,54.2,5.10,1.85,51,1
Charlie Morton,ATL,74.2,6.15,1.62,48,4
