playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Aaron Sele,SEA,211.2,4.51,1.39,137,17
Paul Abbott,SEA,179.0,4.22,1.36,100,9
Jamie Moyer,SEA,154.0,5.49,1.47,98,13
John Halama,SEA,166.2,5.08,1.57,87,14
Jose Mesa,SEA,80.2,5.36,1.61,84,4
Freddy Garcia,SEA,124.1,3.91,1.42,79,9
Kazuhiro Sasaki,SEA,62.2,3.16,1.16,78,2
Arthur Rhodes,SEA,69.1,4.28,1.15,77,5
Jose Paniagua,SEA,80.1,3.47,1.32,71,3
Gil Meche,SEA,85.2,3.78,1.34,60,4
