playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
J.A. Happ,TOR,144.2,4.79,1.40,144,10
Ricky Romero,TOR,181.0,5.77,1.67,124,9
Carlos Villanueva,TOR,125.1,4.16,1.27,122,7
Brandon Morrow,TOR,124.2,2.96,1.11,108,10
Steve Delabar,TOR,66.0,3.82,1.09,92,4
Brad Lincoln,TOR,88.0,3.68,1.18,88,5
Henderson Alvarez,TOR,187.1,4.85,1.44,79,9
Casey Janssen,TOR,63.2,2.54,0.86,67,1
Brandon Lyon,TOR,61.0,3.10,1.25,63,4
Jason Frasor,TOR,43.2,4.12,1.47,53,1
