playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Félix Hernández,SEA,249.2,2.27,1.06,232,13
Jason Vargas,SEA,192.2,3.78,1.25,116,9
Doug Fister,SEA,171.0,4.11,1.28,93,6
Brandon League,SEA,79.0,3.42,1.19,56,9
David Pauley,SEA,90.2,4.07,1.31,51,4
Ryan Rowland-Smith,SEA,109.1,6.75,1.69,49,1
David Aardsma,SEA,49.2,3.44,1.17,49,0
Luke French,SEA,87.2,4.83,1.33,37,5
Garrett Olson,SEA,37.2,4.54,1.51,31,0
Jamey Wright,SEA,58.1,4.17,1.37,28,1
