playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
David DeJesus,KC,605,.260,.351,.372,.723
Mark Teahen,KC,544,.285,.353,.410,.763
Alex Gordon,KC,543,.247,.314,.411,.725
Tony Pena Jr.,KC,509,.267,.284,.356,.640
Mark Grudzielanek,KC,453,.302,.346,.426,.772
Emil Brown,KC,366,.257,.300,.347,.647
Esteban German,KC,348,.264,.351,.376,.727
John Buck,KC,347,.222,.308,.429,.737
Billy Butler,KC,329,.292,.347,.447,.794
Ross Gload,KC,320,.288,.318,.441,.759
Mike Sweeney,KC,265,.260,.315,.404,.719
