playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Johan Santana,MIN,219.0,3.33,1.07,235,15
Boof Bonser,MIN,173.0,5.10,1.53,136,8
Scott Baker,MIN,143.2,4.26,1.33,102,9
Carlos Silva,MIN,202.0,4.19,1.31,89,13
Joe Nathan,MIN,71.2,1.88,1.02,77,4
Pat Neshek,MIN,70.1,2.94,1.01,74,7
Matt Guerrier,MIN,88.0,2.35,1.05,68,2
Matt Garza,MIN,83.0,3.69,1.54,67,5
Juan Rincon,MIN,59.2,5.13,1.56,49,3
Kevin Slowey,MIN,66.2,4.73,1.40,47,4
