playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Bryan De La Cruz,MIA,579,.257,.304,.411,.715
Luis Arraez,MIA,574,.354,.393,.469,.862
Josh Bell,MIA,547,.247,.325,.419,.744
Jorge Soler,MIA,504,.250,.341,.512,.853
Jake Burger,MIA,492,.250,.309,.518,.827
Jon Berti,MIA,388,.294,.344,.405,.749
Jesús Sánchez,MIA,360,.253,.327,.450,.777
Jazz Chisholm Jr.,MIA,352,.250,.304,.457,.761
Jean Segura,MIA,301,.219,.277,.279,.556
