playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Joe Randa,SD,555,.276,.335,.452,.787
Brian Giles,SD,545,.301,.423,.483,.906
Ryan Klesko,SD,443,.248,.358,.418,.776
Khalil Greene,SD,436,.250,.296,.431,.727
Dave Roberts,SD,411,.275,.356,.428,.784
Mark Loretta,SD,404,.280,.360,.347,.707
Ramon Hernandez,SD,369,.290,.322,.450,.772
Xavier Nady,SD,326,.261,.321,.439,.760
Sean Burroughs,SD,284,.250,.318,.299,.617
