playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
A.J. Burnett,FLA,209.0,3.44,1.26,198,12
Dontrelle Willis,FLA,236.1,2.63,1.13,170,22
Josh Beckett,FLA,178.2,3.38,1.18,166,15
Brian Moehler,FLA,158.1,4.55,1.52,95,6
Ron Villone,FLA,64.0,4.08,1.44,70,5
Todd Jones,FLA,73.0,2.10,1.03,62,1
Guillermo Mota,FLA,67.0,4.70,1.45,60,2
Jason Vargas,FLA,73.2,4.03,1.38,59,5
Paul Quantrill,FLA,69.0,5.35,1.55,36,2
Jim Mecir,FLA,43.1,3.12,1.29,34,1
