playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Brandon Woodruff,MIL,73.2,3.05,0.99,91,3
Corbin Burnes,MIL,59.2,2.11,1.02,88,4
Devin Williams,MIL,27.0,0.33,0.63,53,4
Josh Lindblom,MIL,45.1,5.16,1.28,52,2
Freddy Peralta,MIL,29.1,3.99,1.16,47,3
Adrian Houser,MIL,56.0,5.30,1.50,44,1
Brent Suter,MIL,31.2,3.13,1.11,38,2
Brett Anderson,MIL,47.0,4.21,1.28,32,4
Josh Hader,MIL,19.0,3.79,0.95,31,1
Drew Rasmussen,MIL,15.1,5.87,1.70,21,1
