playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Cole Irvin,OAK,181.0,3.98,1.16,128,9
James Kaprielian,OAK,134.0,4.23,1.34,98,5
Paul Blackburn,OAK,111.1,4.28,1.26,89,7
A.J. Puk,OAK,66.1,3.12,1.15,76,4
Zach Jackson,OAK,48.0,3.00,1.27,67,2
Domingo Acevedo,OAK,67.2,3.33,0.99,58,4
Adrián Martinez,OAK,57.2,6.24,1.53,53,4
JP Sears,OAK,70.0,3.86,1.29,51,6
Sam Moll,OAK,43.1,2.91,1.27,46,2
Adam Oller,OAK,74.1,6.30,1.63,46,2
