playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Matthew Boyd,CHC,179.2,3.21,1.09,154,14
Colin Rea,CHC,159.1,3.95,1.25,127,11
Ben Brown,CHC,106.1,5.92,1.44,121,5
Shota Imanaga,CHC,144.2,3.73,0.99,117,9
Jameson Taillon,CHC,129.2,3.68,1.06,98,11
Cade Horton,CHC,118.0,2.67,1.08,97,11
Michael Soroka,CHC,89.2,4.52,1.13,95,3
Aaron Civale,CHC,102.0,4.85,1.26,88,4
Brad Keller,CHC,69.2,2.07,0.96,75,4
Andrew Kittredge,CHC,53.0,3.40,0.98,64,4
