playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Matthew Boyd,DET,60.1,6.71,1.48,60,3
Spencer Turnbull,DET,56.2,3.97,1.34,51,4
Tarik Skubal,DET,32.0,5.63,1.22,37,1
Tyler Alexander,DET,36.1,3.96,1.32,34,2
José Cisnero,DET,29.2,3.03,1.11,34,3
Gregory Soto,DET,23.0,4.30,1.26,29,0
Daniel Norris,DET,27.2,3.25,1.16,28,3
Casey Mize,DET,28.1,6.99,1.48,26,0
Joe Jiménez,DET,22.2,7.15,1.37,22,1
Michael Fulmer,DET,27.2,8.78,2.06,20,0
