playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Clay Buchholz,BOS,170.1,5.34,1.39,132,8
Koji Uehara,BOS,64.1,2.52,0.92,80,6
Rubby De La Rosa,BOS,101.2,4.43,1.49,74,4
Brandon Workman,BOS,87.0,5.17,1.43,70,1
Joe Kelly,BOS,96.1,4.20,1.35,66,6
Junichi Tazawa,BOS,63.0,2.86,1.19,64,4
Edward Mujica,BOS,60.0,3.90,1.38,43,2
Burke Badenhop,BOS,70.2,2.29,1.26,40,0
Craig Breslow,BOS,54.1,5.96,1.86,37,2
Allen Webster,BOS,59.0,5.03,1.46,36,5
