playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Aaron Harang,CIN,161.0,4.86,1.43,125,10
Jose Acevedo,CIN,157.2,5.94,1.48,117,5
Paul Wilson,CIN,183.2,4.36,1.39,117,11
Todd Van Poppel,CIN,115.1,6.09,1.46,72,4
Phil Norton,CIN,65.2,5.07,1.66,48,2
John Riedling,CIN,77.2,5.10,1.67,46,5
Brandon Claussen,CIN,66.0,6.14,1.74,45,2
Gabe White,CIN,59.2,6.94,1.41,41,1
Danny Graves,CIN,68.1,3.95,1.32,40,1
Luke Hudson,CIN,48.1,2.42,1.26,38,4
