playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Paul Skenes,PIT,187.2,1.97,0.95,216,10
Mitch Keller,PIT,176.1,4.19,1.26,150,6
Mike Burrows,PIT,96.0,3.94,1.24,97,2
Carmen Mlodzinski,PIT,99.0,3.55,1.30,89,5
Braxton Ashcraft,PIT,69.2,2.71,1.25,71,4
Dennis Santana,PIT,70.1,2.18,0.87,60,4
Yohan Ramírez,PIT,33.1,5.40,1.47,45,3
Isaac Mattson,PIT,47.2,2.45,1.13,45,3
Johan Oviedo,PIT,40.1,3.57,1.21,42,2
Kyle Nicolas,PIT,38.0,4.74,1.37,34,1
