playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Kyle Gibson,MIN,194.2,3.84,1.29,145,11
Trevor May,MIN,114.2,4.00,1.33,110,8
Phil Hughes,MIN,155.1,4.40,1.29,94,11
Tommy Milone,MIN,128.2,3.92,1.27,91,9
Mike Pelfrey,MIN,164.2,4.26,1.48,86,6
Ervin Santana,MIN,108.0,4.00,1.30,82,7
Kevin Jepsen,MIN,69.2,2.33,1.13,59,3
Neal Cotts,MIN,63.1,3.41,1.26,58,1
Glen Perkins,MIN,57.0,3.32,1.19,54,3
J.R. Graham,MIN,63.2,4.95,1.48,53,1
