playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Chan Ho Park,LA,234.0,3.50,1.17,218,15
Terry Adams,LA,166.1,4.33,1.36,141,12
Eric Gagne,LA,151.2,4.75,1.25,130,6
Kevin Brown,LA,115.2,2.65,1.14,104,10
James Baldwin,LA,175.0,4.42,1.45,95,10
Darren Dreifort,LA,94.2,5.13,1.44,91,4
Luke Prokopec,LA,138.1,4.88,1.34,91,8
Matt Herges,LA,99.1,3.44,1.44,76,9
Mike Trombley,LA,78.0,4.38,1.31,72,3
Giovanni Carrara,LA,85.1,3.16,1.14,70,6
