playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Paul Skenes,PIT,133.0,1.96,0.95,170,11
Mitch Keller,PIT,178.0,4.25,1.30,166,11
Jared Jones,PIT,121.2,4.14,1.19,132,6
Luis Ortiz,PIT,135.2,3.32,1.11,107,7
Aroldis Chapman,PIT,61.2,3.79,1.35,98,5
Bailey Falter,PIT,142.1,4.43,1.29,97,8
Joey Wentz,PIT,67.1,4.68,1.47,73,1
Dennis Santana,PIT,71.2,3.89,1.09,69,3
David Bednar,PIT,57.2,5.77,1.42,58,3
Colin Holderman,PIT,51.1,3.16,1.31,56,3
