playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Madison Bumgarner,SF,217.1,2.98,1.09,219,18
Jake Peavy,SF,202.2,3.73,1.28,158,7
Ryan Vogelsong,SF,184.2,4.00,1.28,151,8
Tim Lincecum,SF,155.2,4.74,1.39,134,12
Yusmeiro Petit,SF,117.0,3.69,1.02,133,5
Tim Hudson,SF,189.1,3.57,1.23,120,9
Matt Cain,SF,90.1,4.18,1.25,70,2
Sergio Romo,SF,58.0,3.72,0.95,59,6
Jean Machi,SF,66.1,2.58,0.95,51,7
Santiago Casilla,SF,58.1,1.70,0.86,45,3
