playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Clayton Kershaw,LAD,171.0,2.79,1.23,185,8
Chad Billingsley,LAD,196.1,4.03,1.32,179,12
Randy Wolf,LAD,214.1,3.23,1.10,160,11
Jonathan Broxton,LAD,76.0,2.61,0.96,114,7
Jon Garland,LAD,204.0,4.01,1.40,109,11
Vicente Padilla,LAD,147.1,4.46,1.43,97,12
Hiroki Kuroda,LAD,117.1,3.76,1.14,87,8
Ronald Belisario,LAD,70.2,2.04,1.15,64,4
Jeff Weaver,LAD,79.0,3.65,1.52,64,6
George Sherrill,LAD,69.0,1.70,1.12,61,1
