playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Lance Lynn,STL,203.2,2.74,1.26,181,15
Adam Wainwright,STL,227.0,2.38,1.03,179,20
John Lackey,STL,198.0,3.82,1.28,164,14
Shelby Miller,STL,183.0,3.74,1.27,127,10
Justin Masterson,STL,128.2,5.88,1.63,116,7
Michael Wacha,STL,107.0,3.20,1.20,94,5
Trevor Rosenthal,STL,70.1,3.20,1.41,87,2
Carlos Martinez,STL,89.1,4.03,1.41,84,2
Pat Neshek,STL,67.1,1.87,0.79,68,7
Seth Maness,STL,80.1,2.91,1.10,55,6
