playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Javier Vazquez,MON,230.2,3.24,1.11,241,13
Livan Hernandez,MON,233.1,3.20,1.21,178,15
Tomo Ohka,MON,199.0,4.16,1.40,118,10
Claudio Vargas,MON,114.0,4.34,1.33,62,6
Zach Day,MON,131.1,4.18,1.45,61,9
Rocky Biddle,MON,71.2,4.65,1.55,54,5
T.J. Tucker,MON,80.0,4.73,1.38,47,2
Luis Ayala,MON,71.0,2.92,1.10,46,10
Joey Eischen,MON,53.0,3.06,1.32,40,2
Dan Smith,MON,37.2,5.26,1.59,35,2
