playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jake Peavy,SD,166.1,2.27,1.20,173,15
Adam Eaton,SD,199.1,4.61,1.28,153,11
Brian Lawrence,SD,203.0,4.12,1.38,121,15
David Wells,SD,195.2,3.73,1.14,101,12
Akinori Otsuka,SD,77.1,1.75,1.06,87,7
Scott Linebrink,SD,84.0,2.14,1.04,83,7
Jay Witasick,SD,61.2,3.21,1.35,57,0
Trevor Hoffman,SD,54.2,2.30,0.91,53,3
Ricky Stone,SD,51.2,6.45,1.59,38,2
Antonio Osuna,SD,36.2,2.45,1.17,36,2
