playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jonathon Niese,NYM,173.2,4.20,1.46,148,9
Johan Santana,NYM,199.0,2.98,1.18,144,11
Hisanori Takahashi,NYM,122.0,3.61,1.30,114,10
Mike Pelfrey,NYM,204.0,3.66,1.38,113,15
R.A. Dickey,NYM,174.1,2.84,1.19,104,11
Francisco Rodríguez,NYM,57.1,2.20,1.15,67,4
Pedro Feliciano,NYM,62.2,3.30,1.53,56,3
Raul Valdes,NYM,58.2,4.91,1.47,56,3
Manny Acosta,NYM,39.2,2.95,1.21,42,3
John Maine,NYM,39.2,6.13,1.82,39,1
