playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Christian Walker,AZ,582,.258,.333,.497,.830
Ketel Marte,AZ,569,.276,.358,.485,.843
Corbin Carroll,AZ,565,.285,.362,.506,.868
Lourdes Gurriel Jr.,AZ,551,.261,.309,.463,.772
Tommy Pham,AZ,426,.256,.328,.446,.774
Geraldo Perdomo,AZ,407,.246,.353,.359,.712
Alek Thomas,AZ,374,.230,.273,.374,.647
Jace Peterson,AZ,374,.211,.304,.307,.611
Gabriel Moreno,AZ,341,.284,.339,.408,.747
