playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Wade Miley,AZ,201.1,4.34,1.40,183,8
Vidal Nuño,AZ,161.2,4.56,1.26,129,2
Josh Collmenter,AZ,179.1,3.46,1.13,115,11
Chase Anderson,AZ,114.1,4.01,1.37,105,9
Trevor Cahill,AZ,110.2,5.61,1.61,105,3
Randall Delgado,AZ,77.2,4.87,1.36,86,4
Oliver Pérez,AZ,58.2,2.91,1.26,76,3
Addison Reed,AZ,59.1,4.25,1.21,69,1
Evan Marshall,AZ,49.1,2.74,1.36,54,4
Brad Ziegler,AZ,67.0,3.49,1.25,54,5
