playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Aaron Hill,AZ,501,.244,.287,.367,.654
Miguel Montero,AZ,489,.243,.329,.370,.699
Ender Inciarte,AZ,418,.278,.318,.359,.677
Paul Goldschmidt,AZ,406,.300,.396,.542,.938
David Peralta,AZ,329,.286,.320,.450,.770
Mark Trumbo,AZ,328,.235,.293,.415,.708
Chris Owings,AZ,310,.261,.300,.406,.706
Didi Gregorius,AZ,270,.226,.290,.363,.653
AJ Pollock,AZ,265,.302,.353,.498,.851
