playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Javier Vazquez,MON,223.2,3.42,1.08,208,16
Tony Armas,MON,196.2,4.03,1.38,176,9
Mike Thurman,MON,147.0,5.33,1.51,96,9
Britt Reames,MON,95.0,5.59,1.57,86,4
Scott Strickland,MON,81.1,3.21,1.33,85,2
Tomo Ohka,MON,107.0,5.47,1.52,68,3
Masato Yoshii,MON,113.0,4.78,1.35,63,4
Graeme Lloyd,MON,70.1,4.35,1.35,44,9
Scott Stewart,MON,47.2,3.78,1.17,39,3
Carl Pavano,MON,42.2,6.33,1.76,36,1
