playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Corey Kluber,CLE,203.2,2.25,0.87,265,18
Carlos Carrasco,CLE,200.0,3.29,1.10,226,18
Trevor Bauer,CLE,176.1,4.19,1.37,196,17
Danny Salazar,CLE,103.0,4.28,1.34,145,5
Mike Clevinger,CLE,121.2,3.11,1.25,137,12
Josh Tomlin,CLE,141.0,4.98,1.28,109,10
Andrew Miller,CLE,62.2,1.44,0.83,95,4
Cody Allen,CLE,67.1,2.94,1.16,92,3
Bryan Shaw,CLE,76.2,3.52,1.21,73,4
Nick Goody,CLE,54.2,2.80,1.08,72,1
