playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
John Means,BAL,146.2,3.62,1.03,134,6
Jorge López,BAL,121.2,6.07,1.63,112,3
Matt Harvey,BAL,127.2,6.27,1.54,95,6
Keegan Akin,BAL,95.0,6.63,1.58,82,2
Cole Sulser,BAL,63.1,2.70,1.12,73,5
Tanner Scott,BAL,54.0,5.17,1.57,70,5
Tyler Wells,BAL,57.0,4.11,0.91,65,2
Paul Fry,BAL,47.1,6.08,1.52,60,4
Bruce Zimmermann,BAL,64.1,5.04,1.51,56,4
Dillon Tate,BAL,67.2,4.39,1.24,49,0
