playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jon Lester,BOS,203.1,3.41,1.23,225,15
Josh Beckett,BOS,212.1,3.86,1.19,199,17
Jonathan Papelbon,BOS,68.0,1.85,1.15,76,1
Tim Wakefield,BOS,129.2,4.58,1.44,72,11
Clay Buchholz,BOS,92.0,4.21,1.38,68,7
Daniel Bard,BOS,49.1,3.65,1.28,63,2
Daisuke Matsuzaka,BOS,59.1,5.76,1.87,54,4
Hideki Okajima,BOS,61.0,3.39,1.26,53,6
Ramon E Ramirez,BOS,69.2,2.84,1.33,52,7
Takashi Saito,BOS,55.2,2.43,1.35,52,3
