playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Marco Gonzales,SEA,69.2,3.10,0.95,64,7
Justus Sheffield,SEA,55.1,3.58,1.30,48,4
Yusei Kikuchi,SEA,47.0,5.17,1.30,47,2
Justin Dunn,SEA,45.2,4.34,1.36,38,4
Nick Margevicius,SEA,41.1,4.57,1.26,36,2
Yohan Ramírez,SEA,20.2,2.61,1.40,26,0
Anthony Misiewicz,SEA,20.0,4.05,1.30,25,0
Casey Sadler,SEA,19.1,5.12,1.40,21,1
Kendall Graveman,SEA,18.2,5.79,1.23,15,1
Brady Lail,SEA,16.1,4.41,1.29,12,0
