playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Eduardo Escobar,AZ,636,.269,.320,.511,.831
Ketel Marte,AZ,569,.329,.389,.592,.981
Nick Ahmed,AZ,556,.254,.316,.437,.753
Christian Walker,AZ,529,.259,.348,.476,.824
Adam Jones,AZ,485,.260,.313,.414,.727
Jarrod Dyson,AZ,400,.230,.313,.320,.633
David Peralta,AZ,382,.275,.343,.461,.804
Carson Kelly,AZ,314,.245,.348,.478,.826
Wilmer Flores,AZ,265,.317,.361,.487,.848
