playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Cole Hamels,TEX,200.2,3.32,1.31,200,15
Yu Darvish,TEX,100.1,3.41,1.12,132,7
A.J. Griffin,TEX,119.0,5.07,1.36,107,7
Martín Pérez,TEX,198.2,4.39,1.41,103,10
Colby Lewis,TEX,116.1,3.71,1.13,73,6
Derek Holland,TEX,107.1,4.95,1.41,67,7
Matt Bush,TEX,61.2,2.48,0.94,61,7
Jake Diekman,TEX,53.0,3.40,1.17,59,4
Sam Dyson,TEX,70.1,2.43,1.22,55,3
Tony Barnette,TEX,60.1,2.09,1.16,49,7
