playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Spencer Strider,ATL,186.2,3.86,1.09,281,20
Charlie Morton,ATL,163.1,3.64,1.43,183,14
Bryce Elder,ATL,174.2,3.81,1.28,128,12
Pierce Johnson,ATL,62.2,4.02,1.48,90,2
A.J. Minter,ATL,64.2,3.76,1.19,82,3
Kirby Yates,ATL,60.1,3.28,1.19,80,7
Max Fried,ATL,77.2,2.55,1.13,80,8
Michael Tonkin,ATL,80.0,4.28,1.09,75,7
Joe Jiménez,ATL,56.1,3.04,1.15,73,0
Raisel Iglesias,ATL,55.2,2.75,1.19,68,5
