playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Tim Lincecum,SF,217.0,2.74,1.21,220,13
Madison Bumgarner,SF,204.2,3.21,1.21,191,13
Matt Cain,SF,221.2,2.88,1.08,179,12
Ryan Vogelsong,SF,179.2,2.71,1.25,139,13
Jonathan Sánchez,SF,101.1,4.26,1.44,102,4
Guillermo Mota,SF,80.1,3.81,1.26,77,2
Sergio Romo,SF,48.0,1.50,0.71,70,3
Ramon E Ramirez,SF,68.2,2.62,1.17,66,3
Brian Wilson,SF,55.0,3.11,1.47,54,6
Jeremy Affeldt,SF,61.2,2.63,1.15,54,3
