playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Randy Johnson,AZ,245.2,2.60,0.90,290,16
Brandon Webb,AZ,208.0,3.59,1.50,164,7
Casey Fossum,AZ,142.0,6.65,1.65,117,4
Stephen Randolph,AZ,81.2,5.51,1.82,62,2
Jeff Fassero,AZ,112.0,5.46,1.61,60,3
Steve Sparks,AZ,120.2,6.04,1.52,57,3
Mike Koplove,AZ,86.2,4.05,1.42,55,4
Randy Choate,AZ,50.2,4.62,1.58,49,2
Chad Durbin,AZ,60.2,6.97,1.76,48,6
Jose Valverde,AZ,29.2,4.25,1.35,38,1
