playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Jeff Kent,SF,587,.334,.424,.596,1.020
Bill Mueller,SF,560,.268,.333,.388,.721
Marvin Benard,SF,560,.263,.342,.396,.738
J.T. Snow,SF,536,.284,.365,.459,.824
Rich Aurilia,SF,509,.271,.339,.444,.783
Barry Bonds,SF,480,.306,.440,.688,1.128
Ellis Burks,SF,393,.344,.419,.606,1.025
Bobby Estalella,SF,299,.234,.357,.468,.825
Armando Rios,SF,233,.266,.347,.502,.849
