playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Ian Kennedy,SD,181.1,4.91,1.40,163,7
Eric Stults,SD,203.2,3.93,1.27,131,11
Andrew Cashner,SD,175.0,3.09,1.13,128,10
Tyson Ross,SD,125.0,3.17,1.15,119,3
Jason Marquis,SD,117.2,4.05,1.52,72,9
Luke Gregerson,SD,66.1,2.71,1.01,64,6
Dale Thayer,SD,65.0,3.32,1.25,64,3
Tim Stauffer,SD,69.2,3.75,1.13,64,3
Nick Vincent,SD,46.1,2.14,0.95,49,6
Huston Street,SD,56.2,2.70,1.02,46,2
