playerFullName,teamAbbrev,atBats,AVG,OBP,SLG,OPS
Starling Marte,MIA,228,.281,.340,.430,.770
Brian Anderson,MIA,200,.255,.345,.465,.810
Corey Dickerson,MIA,194,.258,.311,.402,.713
Jesús Aguilar,MIA,188,.277,.352,.457,.809
Matt Joyce,MIA,127,.252,.351,.331,.682
Miguel Rojas,MIA,125,.304,.392,.496,.888
Garrett Cooper,MIA,120,.283,.353,.500,.853
Jon Berti,MIA,120,.258,.388,.350,.738
Lewis Brinson,MIA,106,.226,.268,.368,.636
