playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jeremy Guthrie,BAL,190.2,3.63,1.23,120,10
Daniel Cabrera,BAL,180.0,5.25,1.61,95,8
Dennis Sarfate,BAL,79.2,4.74,1.56,86,4
Garrett Olson,BAL,132.2,6.65,1.73,83,9
Brian Burres,BAL,129.2,6.04,1.66,63,7
George Sherrill,BAL,53.1,4.73,1.50,58,3
Radhames Liz,BAL,84.1,6.72,1.78,57,6
Lance Cormier,BAL,71.2,4.02,1.56,46,3
Brian Bass,BAL,89.1,4.84,1.44,45,4
Jim Johnson,BAL,68.2,2.23,1.19,38,2
