playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Framber Valdez,HOU,198.0,3.45,1.13,200,12
Hunter Brown,HOU,155.2,5.09,1.36,178,11
Cristian Javier,HOU,162.0,4.56,1.27,159,10
Justin Verlander,HOU,162.1,3.22,1.13,144,13
J.P. France,HOU,136.1,3.83,1.36,101,11
Bryan Abreu,HOU,72.0,1.75,1.04,100,3
Rafael Montero,HOU,67.1,5.08,1.53,79,3
Héctor Neris,HOU,68.1,1.71,1.05,77,6
Ryan Pressly,HOU,65.1,3.58,1.07,74,4
Phil Maton,HOU,66.0,3.00,1.12,74,4
