playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jakob Junis,KC,177.0,4.37,1.27,164,9
Danny Duffy,KC,155.0,4.88,1.49,141,8
Ian Kennedy,KC,119.2,4.66,1.38,105,3
Brad Keller,KC,140.1,3.08,1.30,96,9
Jason Hammel,KC,127.0,6.02,1.63,92,4
Burch Smith,KC,78.0,6.92,1.67,77,1
Heath Fillmyer,KC,82.1,4.26,1.34,57,4
Eric Skoglund,KC,70.0,5.14,1.21,49,1
Brian Flynn,KC,75.2,4.04,1.61,47,3
Kevin McCarthy,KC,72.0,3.25,1.25,46,5
