playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Roy Halladay,TOR,239.0,2.79,1.13,208,17
Ricky Romero,TOR,178.0,4.30,1.52,141,13
Brian Tallet,TOR,160.2,5.32,1.50,120,7
Scott Richmond,TOR,138.2,5.52,1.49,117,8
Brandon League,TOR,74.2,4.58,1.25,76,3
Brett Cecil,TOR,93.1,5.30,1.65,69,7
Marc Rzepczynski,TOR,61.1,3.67,1.32,60,2
Shawn Camp,TOR,79.2,3.50,1.28,58,2
Jason Frasor,TOR,57.2,2.50,1.02,56,7
Jesse Carlson,TOR,67.2,4.66,1.30,51,1
