playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Wily Peralta,MIL,198.2,3.53,1.30,154,17
Yovani Gallardo,MIL,192.1,3.51,1.29,146,8
Kyle Lohse,MIL,198.1,3.54,1.15,141,13
Marco Estrada,MIL,150.2,4.36,1.20,127,7
Matt Garza,MIL,163.1,3.64,1.18,126,8
Will Smith,MIL,65.2,3.70,1.42,86,1
Mike Fiers,MIL,71.2,2.13,0.88,76,6
Zach Duke,MIL,58.2,2.45,1.13,74,5
Francisco Rodríguez,MIL,68.0,3.04,0.99,73,5
Jimmy Nelson,MIL,69.1,4.93,1.46,57,2
