playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
John Means,BAL,43.2,4.53,0.98,42,2
Alex Cobb,BAL,52.1,4.30,1.34,38,2
Keegan Akin,BAL,25.2,4.56,1.44,35,1
Asher Wojciechowski,BAL,37.0,6.81,1.62,31,1
Paul Fry,BAL,22.0,2.45,1.41,29,1
Jorge López,BAL,39.0,6.69,1.49,28,2
Travis Lakins Sr.,BAL,25.2,2.81,1.48,25,3
Tanner Scott,BAL,20.2,1.31,1.06,23,0
Dean Kremer,BAL,18.2,4.82,1.45,22,1
Evan Phillips,BAL,14.1,5.02,1.67,20,1
