playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jhoulys Chacín,SD,180.1,3.89,1.27,153,13
Clayton Richard,SD,197.1,4.79,1.52,151,8
Dinelson Lamet,SD,114.1,4.57,1.24,139,7
Luis Perdomo,SD,163.2,4.67,1.51,118,8
Brad Hand,SD,79.1,2.16,0.93,104,3
Kirby Yates,SD,56.2,3.97,1.11,88,4
Craig Stammen,SD,80.1,3.14,1.20,74,2
Travis Wood,SD,94.0,6.80,1.73,65,4
José Torres,SD,68.1,4.21,1.16,63,7
Jordan Lyles,SD,69.2,7.75,1.69,55,1
