playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Vicente Padilla,TEX,171.0,4.74,1.46,127,14
Kevin Millwood,TEX,168.2,5.07,1.59,125,9
Frank Francisco,TEX,63.1,3.13,1.15,83,3
Scott Feldman,TEX,151.1,5.29,1.43,74,6
Jamey Wright,TEX,84.1,5.12,1.52,60,8
Dustin Nippert,TEX,71.2,6.40,1.80,55,3
Josh Rupe,TEX,89.1,5.14,1.56,53,3
Joaquín Benoit,TEX,45.0,5.00,1.67,43,3
Matt Harrison,TEX,83.2,5.49,1.57,42,9
C.J. Wilson,TEX,46.1,6.02,1.64,41,2
