playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Ramon Ortiz,ANA,208.2,4.36,1.43,135,13
Jarrod Washburn,ANA,193.1,3.77,1.29,126,11
Scott Schoeneweis,ANA,205.1,5.08,1.48,104,10
Ismael Valdez,ANA,163.2,4.45,1.39,100,9
Pat Rapp,ANA,170.0,4.76,1.41,82,5
Troy Percival,ANA,57.2,2.65,0.99,71,4
Lou Pote,ANA,86.2,4.15,1.38,66,2
Matt Wise,ANA,49.1,4.38,1.32,50,1
Shigetoshi Hasegawa,ANA,55.2,4.04,1.29,41,5
Ben Weber,ANA,68.1,3.42,1.42,40,6
