playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jacob deGrom,NYM,68.0,2.38,0.96,104,4
Rick Porcello,NYM,59.0,5.64,1.51,54,1
Edwin Díaz,NYM,25.2,1.75,1.25,50,2
Seth Lugo,NYM,36.2,5.15,1.36,47,3
David Peterson,NYM,49.2,3.44,1.21,40,6
Miguel Castro,NYM,24.2,4.01,1.66,38,2
Michael Wacha,NYM,34.0,6.62,1.56,37,1
Steven Matz,NYM,30.2,9.68,1.70,36,0
Chasen Shreve,NYM,25.0,3.96,1.16,34,1
Justin Wilson,NYM,19.2,3.66,1.37,23,2
