playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jameson Taillon,PIT,191.0,3.20,1.18,179,14
Chris Archer,PIT,148.1,4.31,1.38,162,6
Trevor Williams,PIT,170.2,3.11,1.18,126,14
Iván Nova,PIT,161.0,4.19,1.28,114,9
Joe Musgrove,PIT,115.1,4.06,1.18,100,6
Felipe Vázquez,PIT,70.0,2.70,1.24,89,4
Richard Rodríguez,PIT,69.1,2.47,1.07,88,4
Steven Brault,PIT,91.2,4.61,1.54,82,6
Chad Kuhl,PIT,85.0,4.55,1.44,81,5
Nick Kingham,PIT,76.0,5.21,1.38,69,5
