playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Jordan Montgomery,STL,178.1,3.48,1.09,158,9
Miles Mikolas,STL,202.1,3.29,1.03,153,12
Adam Wainwright,STL,191.2,3.71,1.28,143,11
Jose Quintana,STL,165.2,2.93,1.21,137,6
Ryan Helsley,STL,64.2,1.25,0.74,94,9
Dakota Hudson,STL,139.2,4.45,1.45,78,8
Giovanny Gallegos,STL,59.0,3.05,1.02,73,3
Andre Pallante,STL,108.0,3.17,1.42,73,6
Jordan Hicks,STL,61.1,4.84,1.32,63,3
Chris Stratton,STL,63.1,4.26,1.53,60,10
