playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Joe Musgrove,PIT,170.1,4.44,1.22,157,11
Chris Archer,PIT,119.2,5.19,1.41,143,3
Trevor Williams,PIT,145.2,5.38,1.41,113,7
Steven Brault,PIT,113.1,5.16,1.50,100,4
Felipe Vázquez,PIT,60.0,1.65,0.93,90,5
Michael Feliz,PIT,56.1,3.99,1.26,73,4
Chris Stratton,PIT,76.0,5.57,1.66,69,1
Mitch Keller,PIT,48.0,7.13,1.83,65,1
Francisco Liriano,PIT,70.0,3.47,1.36,63,5
Richard Rodríguez,PIT,65.1,3.72,1.35,63,4
