playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Kyle Hendricks,CHC,181.0,4.77,1.35,131,14
Adbert Alzolay,CHC,125.2,4.58,1.16,128,5
Zach Davies,CHC,148.0,5.78,1.60,114,6
Alec Mills,CHC,119.0,5.07,1.44,87,6
Rex Brothers,CHC,53.0,5.26,1.43,75,3
Justin Steele,CHC,57.0,4.26,1.35,59,4
Codi Heuer,CHC,67.1,4.28,1.31,56,7
Keegan Thompson,CHC,53.1,3.38,1.48,55,3
Dillon Maples,CHC,31.1,2.59,1.28,40,1
Dan Winkler,CHC,39.2,5.22,1.56,40,1
