playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Gio Gonzalez,OAK,202.0,3.12,1.32,197,16
Trevor Cahill,OAK,207.2,4.16,1.43,147,12
Brandon McCarthy,OAK,170.2,3.32,1.13,123,9
Rich Harden,OAK,82.2,5.12,1.43,91,4
Guillermo Moscoso,OAK,128.0,3.38,1.09,74,8
Brett Anderson,OAK,83.1,4.00,1.33,61,3
Grant Balfour,OAK,62.0,2.47,1.03,59,5
Craig Breslow,OAK,59.1,3.79,1.52,44,0
Fautino De Los Santos,OAK,33.1,4.32,1.32,43,3
Brian Fuentes,OAK,58.1,3.70,1.23,42,2
