playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Ian Snell,PIT,208.0,3.76,1.33,177,9
Tom Gorzelanny,PIT,201.2,3.88,1.40,135,14
Paul Maholm,PIT,177.2,5.02,1.42,105,10
Matt Morris,PIT,198.2,4.89,1.52,102,10
Shawn Chacon,PIT,96.0,3.94,1.49,79,5
Tony Armas,PIT,97.0,6.03,1.54,73,4
Matt Capps,PIT,79.0,2.28,1.01,64,4
Damaso Marte,PIT,45.1,2.38,1.10,51,2
Salomon Torres,PIT,52.2,5.47,1.41,45,2
John Grabow,PIT,51.2,4.53,1.45,42,3
