playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Shane Bieber,CLE,214.1,3.28,1.05,259,15
Mike Clevinger,CLE,126.0,2.71,1.06,169,13
Carlos Carrasco,CLE,80.0,5.29,1.35,96,6
Zach Plesac,CLE,115.2,3.81,1.23,88,8
Brad Hand,CLE,57.1,3.30,1.24,84,6
Adam Plutko,CLE,109.1,4.86,1.29,78,7
Tyler Clippard,CLE,62.0,2.90,0.85,64,1
Nick Wittgren,CLE,57.2,2.81,1.08,60,5
Nick Goody,CLE,40.2,3.54,1.28,50,3
Oliver Pérez,CLE,40.2,3.98,1.23,48,2
