playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Hunter Greene,CIN,125.2,4.44,1.21,164,5
Nick Lodolo,CIN,103.1,3.66,1.25,131,4
Alexis Díaz,CIN,63.2,1.84,0.96,83,7
Mike Minor,CIN,98.0,6.06,1.63,76,4
Graham Ashcraft,CIN,105.0,4.89,1.42,71,5
Hunter Strickland,CIN,62.1,4.91,1.51,60,3
Luis Cessa,CIN,80.2,4.57,1.29,59,4
Joel Kuhnel,CIN,58.0,6.36,1.40,56,2
Buck Farmer,CIN,47.0,3.83,1.30,54,2
Ian Gibaut,CIN,36.0,4.50,1.58,48,1
