playerFullName,teamAbbrev,IP,ERA,WHIP,SO,W
Shohei Ohtani,LAA,166.0,2.33,1.01,219,15
Patrick Sandoval,LAA,148.2,2.91,1.34,151,6
Reid Detmers,LAA,129.0,3.77,1.21,122,7
José Suarez,LAA,109.0,3.96,1.25,103,8
Michael Lorenzen,LAA,97.2,4.24,1.28,85,8
Jimmy Herget,LAA,69.0,2.48,0.91,63,2
Jaime Barria,LAA,79.1,2.61,1.03,54,3
José Quijada,LAA,40.2,3.98,1.13,52,0
Andrew Wantz,LAA,50.1,3.22,1.15,52,2
Aaron Loup,LAA,58.2,3.84,1.30,52,0
